BTC_PRICE,COUNT,MEAN,MEDIAN,SUM
9750.01,2506,0.2,0.23,497.79
9825.09,2335,0.21,0.23,485.25
9780.44,2083,0.23,0.25,472.02
9774.42,2099,0.25,0.28,517.19
9785.21,1977,0.23,0.24,445.16
9793.59,2139,0.22,0.25,468.91
9778.86,1871,0.25,0.26,471.06
9758.01,1736,0.26,0.28,455.37
9750.25,1937,0.21,0.23,401.35
9774.64,2136,0.22,0.25,474.49
9783.32,2186,0.28,0.29,603.43
9749.72,2487,0.26,0.27,657.68
9741.94,2628,0.27,0.27,700.01
9725.47,2642,0.26,0.25,675.79
9738.82,2468,0.28,0.3,688.28
9729.72,2769,0.27,0.27,754.16
9770.45,2685,0.25,0.27,664.82
9756.35,3187,0.24,0.27,779.81
9755.96,2833,0.24,0.26,675.42
9762.67,2621,0.24,0.27,630.14
9768.2,2866,0.23,0.26,650.24
9776.32,2426,0.23,0.24,546.04
9834.74,3430,0.19,0.22,655.45
9851.44,2340,0.23,0.25,546.35
9865.92,2268,0.21,0.24,477.34
9858.78,2011,0.22,0.25,437.51
9899.15,1899,0.21,0.2,390.07
9893.78,2029,0.18,0.23,368.99
9901.06,2102,0.23,0.25,489.08
9938.77,2118,0.22,0.24,468.79
9919.87,2100,0.22,0.27,464.7
9896.27,2040,0.23,0.27,468.52
9898,1773,0.24,0.28,429.31
9888.9,1823,0.25,0.29,454.45
9832.41,1962,0.24,0.27,475.93
9792.52,2395,0.27,0.3,651.93
9805.27,2141,0.26,0.3,553.99
9790.37,2876,0.29,0.3,845.72
9796.35,2787,0.26,0.29,715.69
9779.34,2685,0.24,0.3,636.43
9692.38,2808,0.24,0.26,665.69
9624.99,2988,0.22,0.26,668.43
9602.51,2693,0.24,0.27,642.92
9511.52,2887,0.24,0.25,697.43
9153.33,3700,0.23,0.25,836.49
9371.83,3128,0.2,0.22,628.05
9305.77,2625,0.2,0.21,523.58
9279.06,2513,0.21,0.22,519.81
9338.43,2197,0.18,0.19,396.04
9341.95,2397,0.21,0.21,499.08
9317.69,1872,0.22,0.23,403.58
9256.12,1854,0.24,0.25,436.22
9301.35,1610,0.22,0.22,348.15
9320.29,1510,0.22,0.25,337.98
9343.1,1498,0.23,0.25,340.82
9347.26,1701,0.25,0.27,416.98
9347.3,1796,0.22,0.25,399.21
9372.89,2004,0.24,0.26,472.64
9356.2,2112,0.24,0.26,505.16
9425.35,2245,0.22,0.25,482.84
9465.26,2246,0.26,0.32,593.51
9447.78,2435,0.26,0.28,633.18
9463,2628,0.3,0.32,776.03
9497.01,2741,0.26,0.31,724.15
9458.61,2473,0.22,0.25,550.56
9538.01,2844,0.25,0.3,722.63
9421.18,3188,0.24,0.28,764.28
9414.03,3109,0.22,0.28,676.24
9418.08,3294,0.23,0.29,753.44
9326.48,3272,0.24,0.26,799.16
9388.43,2634,0.22,0.25,577.81
9427.39,2545,0.26,0.28,658.44
9463.41,2410,0.22,0.23,522.34
9436.65,2430,0.22,0.26,545.77
9477.06,2090,0.23,0.25,474.1
9466.19,1890,0.24,0.28,462.94
9447.84,2473,0.23,0.3,570.34
9440.53,1922,0.22,0.24,416.7
9427,1976,0.21,0.2,419.33
9402.85,1824,0.18,0.18,328.29
9405.66,2054,0.18,0.23,376.38
9409.18,1887,0.23,0.26,424.78
9426.5,1916,0.22,0.25,419.57
9438.26,2326,0.19,0.25,443.68
9440.67,2317,0.22,0.25,503.19
9438.2,2328,0.25,0.27,578.75
9420.85,2264,0.27,0.3,605.03
9404.96,2173,0.24,0.26,515.88
9425.4,2082,0.24,0.26,497.2
9426.98,2652,0.24,0.27,639
9452.5,2819,0.28,0.31,800.14
9438.43,2913,0.24,0.25,702.38
9432.26,2486,0.23,0.25,559.91
9432.02,2320,0.22,0.25,508.73
9444.9,2200,0.21,0.24,464.88
9409.6,1903,0.2,0.24,386.91
9403.76,1872,0.24,0.25,443.39
9425.07,1681,0.23,0.24,382.26
9437.42,1698,0.21,0.25,358.34
9475,1490,0.21,0.25,319.77
9455,1577,0.21,0.25,334.59
9446.11,1418,0.23,0.26,333.2
9439.74,1401,0.25,0.26,344.61
9434.04,1236,0.22,0.29,274.03
9427.01,1464,0.26,0.3,376.72
9427.98,1507,0.28,0.33,425.45
9396.39,1715,0.25,0.3,427.96
9406.22,1747,0.26,0.28,452.46
9427.21,2045,0.23,0.32,467.35
9411.95,2387,0.33,0.39,776.99
9419.99,2184,0.31,0.35,676.21
9426.72,2432,0.3,0.3,727.75
9407.59,2289,0.28,0.32,635.04
9405.24,2345,0.27,0.29,625.03
9347,2258,0.25,0.3,569.53
9415.4,2292,0.23,0.25,535.18
9392.01,2722,0.21,0.25,582.1
9394.96,2097,0.23,0.27,483.51
9384.91,2063,0.21,0.25,430.91
9395.5,2230,0.24,0.28,534.31
9381.31,1749,0.2,0.22,357.42
9340,1667,0.17,0.24,288.24
9383.25,1796,0.18,0.22,316.74
9330.86,1545,0.21,0.24,321.71
9327.89,1381,0.21,0.24,292.98
9236.38,1664,0.21,0.23,352.26
9256.05,1447,0.24,0.26,342.51
9152.13,1617,0.19,0.21,306.2
9179.64,1443,0.22,0.25,321.28
9024.99,1765,0.16,0.18,283.79
9036.67,2109,0.2,0.25,421.16
9111.21,2087,0.21,0.24,448.7
9131.64,2061,0.23,0.25,478.01
9133.33,2300,0.28,0.28,648.05
9080.24,2589,0.31,0.34,799.12
9112.04,2572,0.25,0.27,652.77
9085.5,2262,0.23,0.25,516.2
9179.39,2410,0.23,0.25,562.29
9195.75,2506,0.24,0.27,605.95
9300.95,2716,0.25,0.27,677.74
9356.23,2736,0.22,0.24,602.15
9337.54,2313,0.24,0.24,546.74
9415.09,2511,0.22,0.25,561.44
9415.14,2320,0.25,0.26,578.32
9481.07,2145,0.21,0.23,447.19
9436.67,2212,0.2,0.23,446.86
9425.96,1695,0.21,0.25,358.74
9427.86,1604,0.18,0.21,287.92
9393.18,1796,0.22,0.23,390.35
9412.56,1475,0.23,0.25,342.29
9459.05,1482,0.15,0.2,229.54
9570.64,1563,0.19,0.22,290.11
9546.99,1582,0.23,0.25,368.25
9543.3,1747,0.22,0.25,384.29
9474.71,1844,0.24,0.26,438.48
9497.21,1945,0.21,0.25,414.79
9493.33,2089,0.24,0.26,495.19
9500,2005,0.28,0.31,563.21
9525.35,2028,0.24,0.26,485.18
9507.34,2108,0.22,0.25,469.72
9575.94,2223,0.23,0.25,509.04
9535.66,2357,0.25,0.29,598.01
9447.45,2300,0.23,0.25,519.5
9444.46,2483,0.23,0.26,569.46
9498.08,2667,0.23,0.23,607.73
9466.98,2275,0.2,0.24,456.15
9496.03,2628,0.19,0.18,507.27
9506.2,2037,0.19,0.24,387.2
9495.04,1750,0.18,0.21,314.57
9505.74,1828,0.21,0.23,386.58
9525.45,1750,0.21,0.24,375.27
9526.25,1669,0.17,0.2,290.88
9478.69,1389,0.18,0.19,255.06
9451.49,1375,0.2,0.24,268.92
9437.83,1469,0.15,0.17,225.88
9450.06,1377,0.2,0.23,281.74
9457.28,1556,0.19,0.19,299.4
9439.55,1589,0.24,0.27,388.97
9472.72,1855,0.25,0.3,472.65
9507.86,1996,0.23,0.26,457.22
9487.56,1877,0.21,0.25,387.68
9470.02,2233,0.24,0.28,526.49
9476.45,2165,0.25,0.29,532.88
9469.31,2439,0.21,0.26,522.49
9495.21,2859,0.3,0.29,859.14
9426.43,2444,0.22,0.25,536.26
9403.39,2571,0.24,0.27,606.97
9385,2562,0.23,0.25,578.02
9362,2499,0.23,0.25,565.42
9395,2049,0.24,0.25,488.21
9394.46,2393,0.23,0.25,539.69
9306,2448,0.19,0.18,466.57
9370.8,1952,0.19,0.22,373.66
9407.69,1898,0.2,0.21,378.51
9432.4,1672,0.24,0.25,396.11
9455.4,1697,0.22,0.25,379.38
9429.12,1739,0.21,0.26,372.13
9412.47,1566,0.2,0.24,317.65
9400,1391,0.24,0.28,333.61
9422.46,1316,0.21,0.25,278.19
9401.94,1427,0.27,0.29,386.8
9416.84,1520,0.23,0.25,357.04
9425.01,1754,0.23,0.26,407.07
9427.5,2255,0.2,0.21,458.43
9424.9,2084,0.25,0.29,513.03
9406.64,1673,0.23,0.25,388.15
9442.55,1943,0.24,0.27,475.97
9424.51,2478,0.25,0.26,608.83
9421.31,2610,0.25,0.3,644.2
9398.72,2844,0.24,0.26,683.12
9425.42,2402,0.24,0.27,571.48
9370.71,2518,0.24,0.27,598.44
9395.01,2464,0.22,0.27,541.08
9397.53,2057,0.22,0.25,459.11
9388.04,2370,0.22,0.24,531.3
9391.47,2419,0.26,0.25,626.89
9345.01,1934,0.24,0.26,472.28
9366.16,1761,0.2,0.22,358.11
9371.32,1412,0.17,0.2,236.32
9375.65,1427,0.23,0.25,332.61
9361.22,1514,0.23,0.25,349.28
9314.59,1376,0.23,0.25,310.3
9258,1572,0.26,0.29,402.25
9265.54,1425,0.19,0.2,270.28
9294,1374,0.22,0.25,303.96
9309.78,1594,0.22,0.25,345.36
9294.59,1956,0.24,0.23,472.5
9281.86,1959,0.25,0.26,493.38
9304.64,1797,0.23,0.25,410.8
9355.9,2385,0.27,0.26,652.05
9383.41,2190,0.26,0.26,566.66
9375.57,2669,0.26,0.25,683.41
9377.93,2478,0.27,0.25,676.98
9378.45,2622,0.25,0.25,645.22
9358.81,2547,0.28,0.32,709.07
9375.43,3240,0.28,0.31,917.51
9334.46,3031,0.26,0.31,801.43
9304.44,2944,0.27,0.31,805.99
9316.81,2648,0.18,0.22,469.06
9301.1,2137,0.23,0.27,485.54
9310.8,1979,0.23,0.26,461.22
9323,1843,0.22,0.25,396.69
9289.91,1869,0.22,0.24,413.7
9300,1513,0.24,0.25,361.19
9292.61,1667,0.25,0.31,410.48
9314.62,1743,0.26,0.31,458.77
9317.09,1697,0.19,0.26,330.15
9323.39,1501,0.24,0.27,355.25
9309.69,1376,0.22,0.26,303.01
9298.26,1702,0.25,0.29,429.57
9314.16,1558,0.24,0.31,375.05
9293.61,1927,0.25,0.27,475.22
9274.76,2008,0.25,0.26,507.19
9281.64,2346,0.31,0.3,722.03
9286.65,1839,0.27,0.31,505
9321.55,1776,0.24,0.26,422.98
9297.19,2068,0.24,0.25,494.86
9283.35,2218,0.23,0.28,504.54
9277.97,2324,0.23,0.26,532.24
9257.59,2149,0.23,0.25,489.12
9266.01,2136,0.25,0.28,524.59
9267.53,2138,0.28,0.3,595.55
9310,1869,0.2,0.22,374.72
9287.89,1617,0.24,0.25,383.75
9319.62,1521,0.24,0.26,371.59
9333.51,1518,0.22,0.23,332.14
9370.39,1359,0.22,0.23,297.24
9355.74,1277,0.22,0.25,282.55
9359.59,1333,0.2,0.25,273.15
9365.86,1318,0.2,0.23,261.55
9370.32,1389,0.24,0.26,329.23
9368.24,1291,0.24,0.27,314.92
9370.01,1257,0.22,0.24,270.8
9386.8,1421,0.22,0.25,306.15
9373.35,1639,0.24,0.27,393.76
9365.4,1820,0.23,0.26,422.48
9357.76,1851,0.25,0.26,455.42
9363.72,2276,0.31,0.31,704.42
9349.66,2211,0.28,0.29,627.53
9353.39,1725,0.28,0.31,479.17
9340.38,1927,0.27,0.29,524.08
9345.73,2462,0.27,0.26,657.55
9347.17,2277,0.28,0.29,636.54
9366.51,2723,0.28,0.33,756.23
9354.81,2169,0.24,0.25,523.56
9337,2188,0.27,0.33,596.77
9305.34,2083,0.25,0.3,529.76
9340,1817,0.25,0.26,461
9311.46,2008,0.23,0.23,456.05
9326.38,1490,0.23,0.26,345.93
9300,1527,0.23,0.25,353.62
9286.14,1693,0.23,0.25,392.81
9317.37,1399,0.21,0.21,291.5
9377.92,2286,0.24,0.25,546.7
9377.47,1663,0.25,0.25,414.46
9375.85,1582,0.26,0.25,408.17
9401.61,1594,0.28,0.28,439.93
9412.5,1835,0.25,0.26,464.67
9409.31,1818,0.25,0.27,458.82
9415.72,2150,0.24,0.26,524.2
9429.13,2282,0.24,0.25,551.73
9414.23,2098,0.28,0.31,595.42
9430.82,2391,0.28,0.29,669.81
9455.69,2333,0.23,0.25,539.53
9493.79,2653,0.26,0.27,699.22
9467.68,2547,0.27,0.29,695.89
9461.44,2607,0.24,0.26,635.24
9489.99,2949,0.27,0.29,805.87
9594.07,2724,0.25,0.26,692.78
9595.85,3541,0.22,0.25,784.98
9583,3230,0.24,0.25,777.09
9565,2682,0.22,0.24,578.59
9645.25,2528,0.24,0.25,594.75
9690,2471,0.23,0.25,567.44
9679.74,2311,0.2,0.22,473.13
9689.29,2067,0.2,0.24,420.11
9661.53,2105,0.21,0.23,432.95
9633.95,2109,0.23,0.25,492.92
9640,1848,0.24,0.25,436.17
9651.45,1751,0.19,0.23,334.03
9624.98,2038,0.21,0.21,426.13
9617.38,2318,0.24,0.25,563.11
9626.01,2259,0.22,0.25,486.13
9660.95,2256,0.23,0.25,523.35
9609.98,2363,0.27,0.26,637.68
9603.36,2397,0.23,0.24,545.66
9586.42,2546,0.27,0.27,687.56
9632.3,2703,0.27,0.26,740.95
9632.37,2701,0.26,0.26,696.66
9640.22,2858,0.22,0.25,623.74
9644.55,3218,0.25,0.26,818.92
9690.3,2744,0.25,0.26,688.91
9658.99,3112,0.27,0.3,848.05
9665.01,2855,0.24,0.29,687.55
9655.59,2258,0.26,0.26,581.2
9643.49,2010,0.25,0.26,512.35
9629.24,2134,0.25,0.26,522.96
9646.98,2112,0.25,0.26,537.05
9608.12,2083,0.24,0.27,500.73
9623.46,1681,0.24,0.27,410.1
9624.49,1728,0.27,0.28,458.78
9645.02,2007,0.24,0.27,474.57
9655.01,1780,0.27,0.27,482.55
9642.34,2193,0.28,0.25,610.44
9650.01,1731,0.29,0.31,503.37
9638.06,1751,0.27,0.27,468.86
9651.33,1916,0.25,0.27,488.4
9495.81,2289,0.27,0.27,606.68
9515.18,2279,0.25,0.27,577.26
9519.29,2552,0.28,0.27,705.07
9363.51,2972,0.22,0.23,649.17
9312.19,2814,0.28,0.35,795.86
9375.01,2627,0.28,0.31,727.37
9337.34,2624,0.26,0.3,684.14
9280.57,2811,0.24,0.27,682.27
9242,3191,0.27,0.32,854.6
9291.45,2212,0.25,0.3,563.58
9295,1976,0.24,0.26,467.22
9304.41,2372,0.18,0.21,428.77
9292.5,1895,0.22,0.23,422.7
9285.61,1959,0.21,0.21,406.17
9262,1854,0.23,0.25,417.91
9288.87,1584,0.19,0.2,306.48
9291.07,1636,0.22,0.24,366.18
9256.22,1543,0.21,0.22,323.45
9275,1605,0.25,0.27,397.49
9242.31,1757,0.25,0.25,430.86
9082.33,1784,0.21,0.22,378.24
9105.1,1425,0.24,0.25,335.48
9167.3,1523,0.22,0.25,335.94
9176.14,1919,0.24,0.25,451.6
9162.92,2052,0.23,0.25,469.14
9290.55,1957,0.24,0.27,471.36
9243.99,2274,0.29,0.31,670.62
9264.05,2151,0.27,0.28,582.76
9250.01,2318,0.27,0.26,627.61
9175.78,2069,0.25,0.26,514.41
9187.08,2490,0.26,0.26,657.43
9246.6,2298,0.24,0.25,540.05
9227.98,1971,0.24,0.25,468.7
9285.97,2499,0.26,0.28,651.79
9276.05,1814,0.23,0.26,418.1
9248.05,2037,0.19,0.2,383.46
9282.09,1732,0.19,0.23,337.02
9274,2582,0.17,0.18,433.16
9301.95,2017,0.17,0.18,336.27
9254.51,1880,0.18,0.2,335.97
9243.53,1819,0.16,0.17,296.11
9277.45,1712,0.17,0.2,289.1
9242.17,1628,0.21,0.25,340.97
9250.76,1666,0.24,0.26,396.69
9235.4,1543,0.21,0.25,316.72
9248.48,1569,0.21,0.25,337.16
9204.63,1574,0.23,0.25,362.91
9200.97,1694,0.25,0.27,426.72
9101.61,2285,0.23,0.24,522.84
9122.14,2016,0.26,0.27,526.49
9202.79,2575,0.28,0.29,722.06
9206.56,2168,0.29,0.28,618.98
9171.75,1983,0.26,0.24,509.41
9203.49,2185,0.27,0.3,594.55
9142.28,2962,0.4,0.38,1183.03
9078.25,2402,0.3,0.28,718.45
9138.99,3015,0.13,0.21,397.96
9147.73,1980,0.32,0.48,631.13
9147.6,2851,0.22,0.26,629.18
9136.03,2367,0.24,0.26,558.81
9164.36,2141,0.23,0.25,501.87
9192.28,2209,0.23,0.25,507.48
9171.68,1949,0.23,0.25,441.34
9165.85,1682,0.28,0.29,476.4
9156.61,1656,0.27,0.26,443.05
9134.52,2068,0.25,0.28,524.92
9140.69,1781,0.24,0.25,419.16
9133,1896,0.26,0.27,492.19
9150.01,1643,0.27,0.3,445.94
9150,1744,0.28,0.26,488.69
9158.61,1821,0.3,0.32,542.45
9172.11,1856,0.29,0.33,541.25
9165.99,2243,0.32,0.36,712.37
9151.38,2099,0.27,0.28,566.23
9135.04,2424,0.31,0.31,757.21
9133.57,2377,0.34,0.37,798.33
9152.53,2398,0.29,0.3,686.85
9152.69,2479,0.26,0.25,652.25
9147.5,2412,0.25,0.25,612.36
9140.4,2989,0.35,0.38,1046.18
9124.53,2529,0.32,0.32,802.76
9090.45,2259,0.28,0.29,629.16
9073.1,2338,0.27,0.25,621.8
9082.01,2080,0.24,0.25,499.7
8941.85,2381,0.22,0.23,512.28
8946.25,1863,0.22,0.25,409.07
9055.41,1798,0.22,0.22,399
8964.05,1571,0.24,0.25,370.44
9004.21,1432,0.23,0.25,332.3
8970.62,1749,0.21,0.21,361.18
8964.83,1555,0.2,0.23,314.36
8974.83,1585,0.24,0.29,374.66
8967.64,1497,0.24,0.25,358.39
8960.63,1561,0.28,0.33,431.1
8956.98,1644,0.22,0.25,364.87
9003.69,1715,0.26,0.3,448.44
9017.42,2558,0.24,0.22,616.82
9044.21,2125,0.23,0.23,490.02
9064.73,2276,0.31,0.31,715.88
9047.96,2288,0.31,0.33,708.9
9040.63,2116,0.29,0.36,615.79
9047.76,2160,0.24,0.25,528.24
9050,2332,0.25,0.29,584.11
9155.74,2064,0.25,0.25,516.48
9156.56,2603,0.44,0.45,1137.54
9143.44,2531,0.32,0.33,800.5
9150.16,2403,0.29,0.28,692.79
9150.28,2298,0.29,0.29,667.92
9109.11,2024,0.3,0.3,600.14
9109.86,1782,0.26,0.26,458.17
9121.99,1707,0.26,0.28,439.23
9099.08,1658,0.27,0.3,440.49
9128.53,1626,0.27,0.26,440.97
9116.62,1502,0.27,0.29,400.5
9132.78,1879,0.32,0.38,601.35
9119.96,1421,0.26,0.27,367.56
9092,1355,0.28,0.3,376.01
9105.02,1549,0.32,0.34,500.04
9103.38,1607,0.26,0.26,419.87
9071.82,1911,0.21,0.22,398.81
9082.76,2353,0.23,0.27,538.91
9081.91,1975,0.26,0.25,518.44
9126.79,2140,0.3,0.32,632.56
9104.1,1966,0.26,0.27,516.89
9083.21,1986,0.28,0.3,548.46
9097.05,2983,0.43,0.4,1286.82
9036.36,2766,0.34,0.37,942.36
9059.08,3267,0.35,0.37,1135.76
9127.13,2684,0.31,0.3,823.52
9114.65,2578,0.25,0.25,644.99
9147.75,2437,0.3,0.32,721.32
9138.64,2363,0.28,0.33,655.12
9150.41,2425,0.3,0.34,725.89
9179.48,2216,0.26,0.28,574.75
9208.99,2261,0.24,0.26,536.78
9183.95,1975,0.25,0.26,497.17
9184.27,1849,0.28,0.29,521.26
9176.34,1682,0.25,0.25,423.41
9200.99,3011,0.22,0.21,671.89
9179.53,1992,0.28,0.24,548.33
9160.55,2365,0.23,0.14,540.3
9156.24,2839,0.22,0.13,614.12
9121.87,3145,0.22,0.13,685.81
9142.73,2743,0.26,0.22,723.73
9137.27,2679,0.28,0.28,742.36
9128.88,2030,0.26,0.25,534.78
9162.5,2577,0.29,0.29,750.69
9146.38,2784,0.28,0.26,766.76
9146.97,2659,0.29,0.29,767.05
9115.02,2748,0.28,0.27,769.81
9128.75,2815,0.24,0.28,687.74
9181.74,3679,0.36,0.36,1336.34
9164.28,3196,0.28,0.29,881.83
9172.38,2745,0.22,0.25,602.96
9143.12,2656,0.23,0.24,607.95
9126.38,2915,0.25,0.26,720.85
9135.38,2467,0.26,0.25,636.24
9148.62,2168,0.24,0.22,511.7
9163.32,1938,0.2,0.23,389.15
9129.75,1850,0.21,0.25,392.51
9135.2,2282,0.25,0.27,561.63
9122.85,2215,0.22,0.25,495.99
9123.55,1891,0.24,0.24,450.37
9132.97,1760,0.21,0.21,366.92
9136.11,1595,0.24,0.26,390.47
9148.54,1661,0.24,0.26,406.6
9143.01,1788,0.29,0.3,525.12
9135.11,1589,0.24,0.26,381.59
9133.17,1743,0.28,0.27,482.47
9169.37,1872,0.22,0.25,418.83
9164.81,2379,0.24,0.26,562.89
9149,2680,0.26,0.27,696.27
9159.97,2188,0.25,0.25,546.92
9163.99,2420,0.26,0.29,624.9
9212.65,2152,0.24,0.25,508.1
9224.83,2346,0.27,0.29,634.17
9269.99,2431,0.26,0.29,641.58
9287.8,2448,0.27,0.29,671.9
9287.38,2165,0.24,0.25,510.53
9256.92,2136,0.2,0.21,416.82
9245.01,2007,0.23,0.24,456.27
9238.18,2032,0.19,0.21,386.24
9242.4,1971,0.23,0.24,455.71
9246.15,1696,0.19,0.21,327.6
9236.65,1379,0.21,0.23,288.42
9231.3,1518,0.24,0.26,364.04
9245,1662,0.24,0.27,403.24
9244.02,1582,0.29,0.32,460.74
9239.12,1682,0.27,0.32,453.77
9239.43,1856,0.28,0.27,524.95
9210.84,2012,0.3,0.32,607.72
9204.21,1761,0.24,0.25,431.18
9209,2084,0.25,0.27,524.4
9211.65,1990,0.28,0.29,561.3
9211.23,1986,0.26,0.27,519.18
9205.14,2196,0.27,0.31,587.2
9196.31,2227,0.26,0.27,572.59
9244.82,1692,0.26,0.28,432.87
9249.52,3670,0.18,0.1,678.17
9194.81,2291,0.26,0.28,585.91
9042.29,2794,0.2,0.2,547.33
9036.23,2593,0.16,0.18,422.62
9067.94,3241,0.15,0.13,492.41
9069.11,2624,0.16,0.16,415.32
9053.28,2258,0.18,0.19,413.9
9083.17,1964,0.19,0.19,372.2
9128.55,1479,0.19,0.19,282.66
9104.98,1777,0.15,0.18,271.61
9091.53,2154,0.14,0.12,306.06
9098.1,1935,0.22,0.24,416.36
9109.27,1898,0.17,0.18,330.98
9097.05,1805,0.21,0.24,379.16
9091.29,1909,0.2,0.2,382
9093.86,1840,0.24,0.24,438.5
9109.52,1563,0.21,0.24,332.75
9093.13,1633,0.21,0.22,348.58
9104.96,1913,0.25,0.26,487.47
9099.88,1850,0.27,0.28,506.99
9078.45,2404,0.21,0.23,508.01
9081.04,2277,0.22,0.24,490.17
9098.71,2484,0.28,0.26,690.62
9112.82,2537,0.21,0.23,541.34
9091.72,2703,0.27,0.28,733.37
9086.38,2462,0.26,0.25,650.01
9102.21,2458,0.22,0.24,547.41
9093.17,3081,0.32,0.28,983.82
9089.01,2925,0.3,0.25,872.65
9079.19,2625,0.29,0.28,765.24
9089.76,2244,0.29,0.26,646.31
9092.99,1901,0.26,0.25,493.23
9100.22,1745,0.26,0.25,451.81
9086.02,1685,0.25,0.24,412.95
9065.36,1672,0.25,0.25,426.32
9072.47,1520,0.29,0.25,434.64
9073.32,1457,0.28,0.25,401.56
9084.49,1597,0.29,0.29,463.08
9084.2,1699,0.26,0.26,441.15
9083.28,1818,0.3,0.31,538.31
9091.26,1720,0.34,0.35,592.83
9079.04,1946,0.31,0.32,596.03
9073.74,2244,0.28,0.27,634.91
9077.25,2275,0.31,0.28,708.2
9075.35,1989,0.32,0.34,642.24
9063.11,1777,0.3,0.29,526.79
9062.22,1576,0.27,0.25,427.43
9072.4,1978,0.29,0.29,581.8
9080.66,2094,0.3,0.29,633.92
9071.54,2280,0.28,0.27,646.73
9067.15,1961,0.25,0.27,497.33
9075.97,2223,0.28,0.27,632.1
9169.81,2056,0.25,0.25,520.81
9144.43,1960,0.25,0.25,480.97
9128.59,1863,0.24,0.22,445.75
9131,1687,0.28,0.27,470.45
9121.95,1429,0.25,0.27,357.82
9132.2,1443,0.26,0.27,379.01
9142.87,1246,0.25,0.25,316.94
9138.94,1258,0.24,0.25,305.46
9130.09,1233,0.27,0.26,330.27
9121.96,1291,0.28,0.3,366.17
9129.03,1302,0.29,0.3,374.21
9125.65,1190,0.27,0.27,322.52
9072,1627,0.32,0.33,514.9
9056.94,1525,0.31,0.32,470.68
9066.86,1897,0.25,0.27,470.77
9070.56,1535,0.29,0.32,450.34
9019.1,1607,0.26,0.26,421.08
9028.74,1920,0.32,0.35,614.45
9037.01,1829,0.33,0.34,602.17
9043.62,1794,0.27,0.27,481.24
9010.46,1793,0.25,0.27,450.35
9038.91,2109,0.28,0.26,594.38
9030.44,2488,0.3,0.32,747.02
9034.45,2075,0.25,0.26,515.46
9033.58,1911,0.25,0.25,483.26
9043.5,1597,0.23,0.25,359.5
9031.14,1641,0.23,0.26,377.36
9014.57,1417,0.21,0.23,298.6
9036.97,1627,0.19,0.21,313.82
9078.2,1372,0.21,0.23,291.91
9087.18,1869,0.32,0.35,594.87
9067.96,1443,0.28,0.27,402.83
9084.83,1314,0.29,0.32,382.13
9095,1238,0.27,0.25,336.43
9089.99,1682,0.28,0.29,468.07
9093.54,1208,0.25,0.25,304.6
9112.88,1435,0.23,0.25,334.06
9224.68,1935,0.26,0.28,505.16
9197.54,2191,0.27,0.29,584.28
9192.83,2239,0.25,0.26,550.7
9204.38,2309,0.25,0.25,576.1
9194.32,2417,0.26,0.25,627.66
9228.41,2409,0.26,0.26,627.06
9270.58,3104,0.25,0.27,782.64
9254.28,3185,0.27,0.27,859.55
9255.99,2637,0.27,0.27,722.66
9305.01,2582,0.24,0.25,612.7
9315.66,3331,0.23,0.25,779.44
9313.09,5207,0.22,0.21,1142.82
9298.43,4903,0.21,0.21,1034.19
9291.86,4308,0.21,0.21,925.06
9277.57,3857,0.22,0.21,844.37
9282.01,3342,0.21,0.21,703.04
9290.08,3921,0.2,0.21,800.92
9343.21,3799,0.21,0.21,806.47
9330.01,3273,0.21,0.21,697.56
9313.35,2038,0.17,0.21,353.92
9277.36,1966,0.2,0.21,385.46
9295.18,1882,0.22,0.21,412.15
9280.01,1472,0.26,0.26,383.81
9286.06,1619,0.22,0.24,358.18
9274.15,1633,0.25,0.26,401.4
9260.02,1841,0.26,0.3,476.1
9264.04,1849,0.21,0.2,384.2
9221.81,1635,0.22,0.21,366.46
9246.1,1823,0.25,0.25,463.9
9269.99,2159,0.24,0.27,520.96
9270.59,2661,0.22,0.27,598.1
9259.45,2034,0.28,0.3,576.89
9254.42,2805,0.2,0.27,551.3
9274.31,2424,0.23,0.27,547.53
9262.24,2164,0.22,0.25,484.51
9281.68,2072,0.24,0.26,501.32
9271.91,2181,0.22,0.24,472.97
9230.93,2022,0.2,0.24,402.41
9255.27,1993,0.23,0.25,462.12
9247.04,1656,0.23,0.25,381.51
9248.12,1524,0.2,0.22,297.47
9253.95,1525,0.18,0.2,279.31
9244.07,1328,0.21,0.23,273.41
9277.25,1640,0.23,0.25,370.84
9299.55,1470,0.23,0.25,330.84
9307.61,1711,0.24,0.28,410.92
9264.66,1509,0.28,0.31,420.86
9270.01,1656,0.28,0.31,465.46
9260.82,1952,0.26,0.24,500.17
9281.65,1883,0.27,0.27,500.87
9281.41,2113,0.26,0.29,542
9280,2081,0.25,0.27,526.93
9297.01,1704,0.24,0.26,405.03
9312.66,2041,0.25,0.25,512.03
9292.71,2090,0.23,0.24,482.25
9450,2250,0.25,0.27,557.01
9430,2265,0.24,0.25,533.35
9413.69,2170,0.23,0.24,489.43
9416.17,2566,0.23,0.18,593.91
9424.57,1980,0.24,0.26,466.18
9419.48,2123,0.26,0.26,544.33
9437.74,1997,0.24,0.24,477.22
9429.89,1840,0.23,0.25,418.56
9433.5,2162,0.23,0.25,496.68
9453.23,1512,0.23,0.24,345.52
9435.28,1580,0.25,0.27,390.74
9414.62,1852,0.22,0.2,409.38
9384.15,1532,0.24,0.25,373.89
9382.4,1366,0.22,0.23,295.88
