BTC_PRICE,COUNT,LAST,MEAN,MEDIAN,RATE,SUM,Timestamp
6846.25,2696,0.15,0.28,0.31,1.62,765.46,4/3/2020 13:59
6788.41,2758,0.21,0.3,0.34,1.64,815.91,4/3/2020 14:59
6726.8,2702,0.41,0.29,0.33,1.44,789.31,4/3/2020 15:59
6772.68,2437,0.44,0.29,0.29,1.63,703.55,4/3/2020 16:59
6724.78,2658,0.69,0.28,0.27,1.62,747.72,4/3/2020 17:59
6755.3,2444,-0.25,0.24,0.27,1.37,589.81,4/3/2020 18:59
6782.39,2030,0.58,0.22,0.26,1.16,455.28,4/3/2020 19:59
6706.41,1830,-0.1,0.24,0.27,0.97,434.92,4/3/2020 20:59
6738.47,1742,0.76,0.22,0.25,1.02,389.7,4/3/2020 21:59
6768.64,1772,0.34,0.26,0.27,0.97,458.22,4/3/2020 22:59
6738.2,1627,-0.17,0.28,0.31,1.03,458.83,4/3/2020 23:59
6762.57,1632,0.39,0.24,0.26,0.92,390.32,4/4/2020 0:59
6763.96,1405,0.24,0.23,0.25,0.77,322.21,4/4/2020 1:59
6691,1348,0.2,0.25,0.27,0.76,332.88,4/4/2020 2:59
6706.01,1351,0.36,0.24,0.27,0.74,322.74,4/4/2020 3:59
6727.01,1574,0.33,0.24,0.26,0.78,381.38,4/4/2020 4:59
6737.33,1563,0.12,0.26,0.27,0.87,404.56,4/4/2020 5:59
6737.19,1969,0.43,0.28,0.32,1.09,548.97,4/4/2020 6:59
6742.12,2187,0.45,0.27,0.3,1.13,588.35,4/4/2020 7:59
6784.82,2119,0.3,0.29,0.31,1.23,609.43,4/4/2020 8:59
6854.01,2540,-0.17,0.3,0.36,1.47,756.12,4/4/2020 9:59
6893.38,2174,-0.29,0.27,0.29,1.2,577.71,4/4/2020 10:59
6711.64,2709,-0.34,0.3,0.35,1.57,810.18,4/4/2020 11:59
6722.01,2202,0.16,0.26,0.27,1.33,563.86,4/4/2020 12:59
6743.73,2312,0.62,0.28,0.31,1.43,646.9,4/4/2020 14:00
6721,2599,0.55,0.23,0.27,1.67,590.58,4/4/2020 14:59
6740.26,2265,0.64,0.22,0.27,1.54,487.18,4/4/2020 15:59
6800,2186,0.54,0.23,0.27,1.38,502.19,4/4/2020 16:59
6789.59,2586,0.19,0.29,0.3,1.77,739.03,4/4/2020 17:59
6788.5,2430,0.27,0.2,0.25,1.58,497.39,4/4/2020 18:59
6764.35,2168,0.57,0.26,0.3,1.27,571.98,4/4/2020 19:59
6844.81,1960,0.26,0.22,0.27,1.25,435.62,4/4/2020 21:00
6880.8,1701,0.76,0.22,0.27,0.93,381.28,4/4/2020 21:59
6861.6,1529,0.27,0.22,0.26,0.88,339.3,4/4/2020 22:59
6874.77,1565,0.38,0.28,0.31,0.86,437.3,4/4/2020 23:59
6876.98,1443,0.27,0.25,0.27,0.78,365.05,4/5/2020 0:59
6861.14,1507,0.29,0.25,0.27,0.86,372.27,4/5/2020 1:59
6853.88,1414,0.24,0.24,0.27,0.75,339.41,4/5/2020 2:59
6807.45,1381,0.07,0.27,0.28,0.71,371.26,4/5/2020 3:59
6781,1581,0.62,0.29,0.34,0.95,457.63,4/5/2020 4:59
6793.16,1449,0.62,0.27,0.27,0.79,388.48,4/5/2020 5:59
6781.88,1554,0.2,0.27,0.28,0.89,426.37,4/5/2020 6:59
6779.72,1706,0.42,0.24,0.27,0.97,415.42,4/5/2020 7:59
6784.43,1791,0.26,0.26,0.27,1.02,466.72,4/5/2020 8:59
6774.79,1951,0.07,0.28,0.34,1.22,544.6,4/5/2020 9:59
6755.02,2022,0.37,0.21,0.26,1.34,428.41,4/5/2020 10:59
6783.32,2573,0.46,0.32,0.38,1.41,819.15,4/5/2020 11:59
6795.39,2180,0.05,0.3,0.31,1.3,646.09,4/5/2020 12:59
6801.81,2461,0.81,0.31,0.32,1.3,766.97,4/5/2020 13:59
6778.06,2801,0.54,0.31,0.31,1.84,874.92,4/5/2020 14:59
6791,2714,0.36,0.3,0.3,1.61,815.09,4/5/2020 15:59
6783,2284,-0.08,0.25,0.27,1.26,579.36,4/5/2020 16:59
6803.03,2800,0.33,0.24,0.27,1.71,670.39,4/5/2020 17:59
6803.42,2924,0.33,0.07,0.14,1.78,215.52,4/5/2020 18:59
6804,2925,0.38,0.05,0.07,1.76,158.14,4/5/2020 20:00
6761.62,3407,-0.75,0.01,-0.01,0,50.65,4/5/2020 20:59
6766.92,3326,0.17,-0.02,-0.1,1.72,-76.98,4/5/2020 21:59
6806.08,2846,-0.24,-0.01,-0.07,0,-26.69,4/5/2020 22:59
6779.04,2500,0.78,0.05,0.1,1.51,134.16,4/5/2020 23:59
6878.3,2404,0.91,0.08,0.16,1.44,195.65,4/6/2020 0:59
6849,2224,0.22,0.1,0.17,1.19,232.95,4/6/2020 1:59
6831,2019,-0.17,0.12,0.19,1.45,247.15,4/6/2020 2:59
6852.11,2176,0.04,0.15,0.2,1.23,321.77,4/6/2020 3:59
6953.11,1965,0.19,0.16,0.22,1.2,309.69,4/6/2020 4:59
7006.57,2090,0.27,0.2,0.26,1.21,427.88,4/6/2020 5:59
7088.98,2130,0.36,0.17,0.2,1.24,356.2,4/6/2020 6:59
7040.53,2162,0.46,0.2,0.24,1.18,423.22,4/6/2020 7:59
7054.09,2286,0.07,0.22,0.25,1.32,510.6,4/6/2020 8:59
7118.42,2269,0.93,0.23,0.26,1.24,526.5,4/6/2020 9:59
7091.3,2662,0.01,0.22,0.26,1.55,596.27,4/6/2020 10:59
7107,2973,0.38,0.27,0.28,1.69,789.47,4/6/2020 11:59
7140.82,2841,-0.36,0.21,0.23,1.77,588.88,4/6/2020 12:59
7113.99,2773,-0.25,0.23,0.26,1.69,632.84,4/6/2020 13:59
7115.65,2766,0.27,0.22,0.23,1.7,597.12,4/6/2020 14:59
7155.69,2645,0.27,0.22,0.25,1.72,589.21,4/6/2020 15:59
7160.72,2640,0.57,0.21,0.25,1.64,558.03,4/6/2020 16:59
7224.58,2511,0.26,0.2,0.23,1.47,499.63,4/6/2020 17:59
7256.88,2952,-0.06,0.17,0.2,1.73,507.56,4/6/2020 18:59
7279.3,2511,0.06,0.18,0.2,1.49,456.85,4/6/2020 19:59
7227.27,2287,0.05,0.21,0.22,1.32,484.25,4/6/2020 20:59
7299.04,1972,-0.18,0.23,0.27,1.18,454.72,4/6/2020 21:59
7279.67,1937,0.61,0.23,0.25,1.09,436.78,4/6/2020 22:59
7350.01,2046,0.52,0.16,0.21,1.06,324.89,4/6/2020 23:59
7374.89,1994,0.21,0.21,0.24,1.14,415.54,4/7/2020 0:59
7350.01,1772,0.49,0.21,0.25,1.06,365.76,4/7/2020 1:59
7317.15,1769,-0.08,0.18,0.21,1.04,318.21,4/7/2020 2:59
7329.97,1517,-0.15,0.21,0.26,0,325.19,4/7/2020 3:59
7258.91,1649,0.17,0.2,0.25,0.99,325.38,4/7/2020 4:59
7287.91,1943,-0.42,0.26,0.31,1.21,501.47,4/7/2020 5:59
7313.24,1569,0.38,0.25,0.29,0.99,395.67,4/7/2020 6:59
7387.99,1941,0.05,0.22,0.24,1.16,426.62,4/7/2020 7:59
7368.89,2382,0.67,0.22,0.25,1.49,534.11,4/7/2020 8:59
7380.62,2395,0.11,0.26,0.27,1.35,611.52,4/7/2020 9:59
7440,2175,-0.24,0.24,0.26,1.27,515.29,4/7/2020 10:59
7392.4,2561,0.29,0.27,0.28,1.49,684.44,4/7/2020 11:59
7345,2950,0.28,0.27,0.27,1.74,808.95,4/7/2020 12:59
7361.26,2543,0.42,0.26,0.27,1.43,664.99,4/7/2020 13:59
7292.88,3385,-0.23,0.21,0.27,1.88,694.67,4/7/2020 14:59
7333.02,2982,0.37,0.22,0.25,1.78,649.07,4/7/2020 15:59
7383,2796,0.48,0.25,0.27,1.7,697.06,4/7/2020 16:59
7360.71,2350,-0.16,0.24,0.27,1.37,570.91,4/7/2020 17:59
7309.73,2662,-0.18,0.25,0.28,1.63,658.18,4/7/2020 18:59
7290.94,1924,0.57,0.23,0.25,1.08,445.01,4/7/2020 19:59
7119.8,2194,0.76,0.23,0.29,1.22,513.93,4/7/2020 20:59
7185.99,2077,0.71,0.24,0.28,1.21,492.18,4/7/2020 21:59
7170.02,1684,0.27,0.24,0.28,0.95,406.68,4/7/2020 22:59
7200.01,1596,0.18,0.24,0.29,0.93,385.55,4/7/2020 23:59
7158.42,1510,0.08,0.23,0.27,1.1,352.44,4/8/2020 0:59
7164.55,1514,0.28,0.21,0.25,0.79,315.38,4/8/2020 1:59
7269.24,1617,0.2,0.24,0.3,0.96,380.02,4/8/2020 2:59
7351.1,2169,0.86,0.28,0.3,1.09,600.5,4/8/2020 3:59
7361.49,1804,0.29,0.24,0.26,1.07,433.26,4/8/2020 4:59
7410,1970,0.36,0.25,0.3,1.08,497.88,4/8/2020 5:59
7315.58,2142,-0.62,0.28,0.32,1.17,595.73,4/8/2020 6:59
7335.48,2165,0.4,0.26,0.3,1.21,563.03,4/8/2020 7:59
7298.42,2200,0.68,0.27,0.3,1.3,587.56,4/8/2020 8:59
7310.73,2108,0.42,0.27,0.32,1.23,569.76,4/8/2020 9:59
7257.78,2430,0.38,0.22,0.24,1.44,529.27,4/8/2020 10:59
7298.7,2302,0.12,0.27,0.32,1.28,613.12,4/8/2020 12:00
7284.01,2597,0.38,0.24,0.26,1.68,632.53,4/8/2020 12:59
7222.1,2405,0.12,0.22,0.26,1.49,517.63,4/8/2020 13:59
7271.59,2449,0.66,0.25,0.27,1.61,604.94,4/8/2020 14:59
7280,2858,0.47,0.28,0.34,1.68,792.25,4/8/2020 15:59
7337.96,2679,0.25,0.26,0.29,1.81,709.41,4/8/2020 16:59
7321.05,2470,0.7,0.26,0.29,1.35,633.12,4/8/2020 17:59
7327.43,2002,0.16,0.21,0.24,1.16,423.45,4/8/2020 18:59
7317.86,2037,-0.27,0.19,0.2,1.29,376.89,4/8/2020 19:59
7322.28,2043,0.42,0.25,0.27,1.37,500.98,4/8/2020 20:59
7334.51,2039,-0.23,0.26,0.25,1.09,535.7,4/8/2020 21:59
7361.76,1599,0.32,0.27,0.27,0.9,437.48,4/8/2020 22:59
7370.11,1670,0.73,0.29,0.29,0.93,484.14,4/9/2020 0:00
7352.85,1616,-0.18,0.26,0.28,0.87,426.6,4/9/2020 0:59
7319.2,1749,0.47,0.27,0.28,1.01,473.19,4/9/2020 1:59
7326.94,1724,0.04,0.26,0.29,1.02,456.79,4/9/2020 2:59
7291.67,1540,0.32,0.27,0.28,0.87,419.98,4/9/2020 3:59
7296.02,1466,0.18,0.27,0.27,0.9,391.31,4/9/2020 4:59
7319.13,1894,0.62,0.24,0.2,1.17,447.03,4/9/2020 5:59
7322.49,1923,-0.27,0.24,0.25,1.25,455.28,4/9/2020 6:59
7336.38,1828,0.76,0.24,0.26,1.02,429.64,4/9/2020 7:59
7344.33,1790,0.59,0.26,0.28,1.08,464.46,4/9/2020 8:59
7305.82,2071,0.73,0.3,0.32,1.05,631.58,4/9/2020 9:59
7320.6,1894,0.45,0.24,0.27,1.06,463.18,4/9/2020 10:59
7192.01,2136,0.31,0.25,0.28,1.32,524.3,4/9/2020 11:59
7319.89,2035,0.18,0.22,0.25,1.3,454.53,4/9/2020 12:59
7353.53,2215,0.36,0.23,0.26,1.37,502.51,4/9/2020 13:59
7327.55,2509,0.71,0.23,0.24,1.46,583.91,4/9/2020 14:59
7284.5,2436,0.35,0.25,0.25,1.47,596.97,4/9/2020 15:59
7289.22,2433,0.54,0.21,0.22,1.37,513.2,4/9/2020 16:59
7302.57,2352,0.23,0.23,0.25,1.32,543.96,4/9/2020 17:59
7258.37,2574,0.02,0.18,0.2,1.42,451.73,4/9/2020 18:58
7270.99,2081,0.53,0.21,0.23,1.19,439.45,4/9/2020 19:59
7307.31,1779,-0.01,0.21,0.23,1.04,378,4/9/2020 20:59
7320.99,1518,0.12,0.2,0.22,1.02,306.16,4/9/2020 21:59
7320,1764,0.53,0.25,0.27,0.95,435.44,4/9/2020 22:59
7296,1711,0.74,0.22,0.26,1.16,375.68,4/9/2020 23:59
7304.91,1574,-0.11,0.2,0.25,0.93,319.44,4/10/2020 0:59
7270.15,1566,0.24,0.21,0.26,0.93,334.43,4/10/2020 1:59
7260,1782,0.26,0.21,0.26,0.98,378.02,4/10/2020 2:59
7183.07,1579,0.45,0.19,0.25,0.9,300.48,4/10/2020 3:59
7149.99,1532,0.35,0.19,0.25,0.9,298.1,4/10/2020 4:59
6962.41,1679,0.2,0.2,0.25,0.98,341.13,4/10/2020 5:59
6964.76,2000,0.48,0.28,0.34,1.15,563.79,4/10/2020 6:59
6932.92,2191,0.03,0.27,0.27,1.21,585.75,4/10/2020 7:59
6924.26,1609,0.06,0.22,0.25,0.99,356.55,4/10/2020 8:59
6925.18,2413,0.07,0.25,0.28,1.23,596.87,4/10/2020 9:59
6939.83,2203,0.39,0.29,0.29,1.35,630.52,4/10/2020 10:59
6902.67,2014,0.28,0.27,0.28,1.68,545.41,4/10/2020 11:59
6929.28,2224,0.79,0.31,0.32,1.59,683.94,4/10/2020 12:59
6917.56,2638,0.38,0.28,0.31,1.45,751.15,4/10/2020 13:59
6858.28,2585,0.05,0.26,0.29,1.51,662.71,4/10/2020 15:00
6782,2897,-0.04,0.25,0.26,2.02,726.47,4/10/2020 15:59
6866.25,2390,-0.21,0.25,0.28,1.42,586.44,4/10/2020 16:59
6878.06,2126,-0.52,0.25,0.29,0,522.19,4/10/2020 17:59
6923.77,2198,0.5,0.24,0.25,1.46,532.32,4/10/2020 18:59
6918.28,1886,0.25,0.26,0.29,1.17,495.35,4/10/2020 19:59
6919.59,2027,0.31,0.22,0.25,1.18,452.96,4/10/2020 20:59
6903.46,1873,0.09,0.24,0.26,1.05,448.41,4/10/2020 21:59
6869.99,1589,0.22,0.26,0.26,0.9,410.76,4/10/2020 22:59
6878.08,1664,0.12,0.27,0.3,0.85,445.67,4/10/2020 23:59
6918.72,1814,0.63,0.28,0.33,1.09,507.99,4/11/2020 0:59
6913.78,1565,0.22,0.29,0.3,0.9,456.38,4/11/2020 1:59
6919,1565,0.19,0.33,0.36,0.88,515.26,4/11/2020 2:59
6920.7,1535,0.46,0.34,0.36,0.99,520.82,4/11/2020 3:59
6924.78,1440,0.56,0.33,0.37,0.84,478.67,4/11/2020 4:59
6939.01,1607,0.27,0.36,0.45,1.02,585.11,4/11/2020 5:59
6935.86,1566,-0.18,0.35,0.37,0.85,555.84,4/11/2020 6:59
6888.11,1954,0.03,0.27,0.28,1.03,529.79,4/11/2020 7:59
6888.78,1990,0.05,0.29,0.28,1.19,574.16,4/11/2020 8:59
6871.29,1910,-0.14,0.29,0.3,1.06,558.57,4/11/2020 9:59
6857.03,1948,0.03,0.32,0.36,1.25,628.8,4/11/2020 10:59
6890.85,1796,0.24,0.3,0.33,1.01,547.48,4/11/2020 11:59
6882.79,2117,-0.12,0.32,0.34,1.26,684.41,4/11/2020 12:59
6865.01,2208,-0.04,0.29,0.3,1.29,643.15,4/11/2020 13:59
6827.01,2086,0.04,0.31,0.33,1.23,651.86,4/11/2020 14:59
6844.55,2033,0.52,0.31,0.34,0.94,628.32,4/11/2020 16:00
6826.65,2365,0.66,0.25,0.27,1.61,600.26,4/11/2020 17:00
6797.69,2192,0.45,0.28,0.28,1.3,621.9,4/11/2020 17:59
6826.57,2061,0.42,0.21,0.25,1.15,430.83,4/11/2020 18:59
6813.88,2476,0.12,0.2,0.12,1.31,490.46,4/11/2020 19:59
6795.03,1765,0.63,0.21,0.21,1.03,377.66,4/11/2020 20:59
6871.66,1609,0.42,0.21,0.24,1.08,332.3,4/11/2020 21:59
6868.71,1172,0.63,0.21,0.26,0.5,251.58,4/11/2020 22:59
6889.79,1500,0.42,0.24,0.25,1,363.14,4/11/2020 23:59
6873.36,1350,0.36,0.24,0.25,0.7,322.39,4/12/2020 0:59
6851.88,1298,0.26,0.26,0.26,0.77,341.41,4/12/2020 1:59
6832.83,1230,0.06,0.25,0.26,0.68,311.92,4/12/2020 2:59
6823.02,1135,0.32,0.25,0.26,0.64,288.42,4/12/2020 3:59
6831.11,1567,-0.02,0.26,0.26,1.01,404.87,4/12/2020 4:59
6843.11,1538,-0.08,0.29,0.29,0.93,447.4,4/12/2020 5:59
6832.75,1400,0.44,0.27,0.28,0.81,381.89,4/12/2020 6:59
6838.75,1900,0.09,0.22,0.25,1.2,417.5,4/12/2020 7:59
6840.24,1427,0.25,0.31,0.33,0.83,437.58,4/12/2020 8:59
6856.37,1520,0.06,0.28,0.29,0.87,431.44,4/12/2020 9:59
6842.4,1563,0.47,0.29,0.29,0.75,447.63,4/12/2020 10:59
6867.24,1776,0.24,0.29,0.3,1.02,510.31,4/12/2020 11:59
6922.14,2068,0.37,0.29,0.32,1.14,599.16,4/12/2020 12:59
6931,1908,0.34,0.26,0.29,1.07,490.15,4/12/2020 13:59
6982,2831,0.24,0.26,0.29,1.92,723.21,4/12/2020 14:59
7037.41,2208,0.19,0.26,0.32,1.26,575.41,4/12/2020 15:59
7159.19,2102,0.2,0.26,0.3,1.36,546.66,4/12/2020 16:59
7125.93,2233,0.59,0.28,0.33,1.29,623.49,4/12/2020 17:59
7121.46,2116,-0.45,0.26,0.29,1.33,557.52,4/12/2020 18:59
7138.39,1843,0.52,0.26,0.3,0.99,480.85,4/12/2020 19:59
7124.6,1903,0.45,0.24,0.28,1.13,460.98,4/12/2020 20:59
7130.01,1794,0.15,0.24,0.27,1.37,424.27,4/12/2020 21:59
7043.53,1584,0.64,0.24,0.28,0.8,380.87,4/12/2020 22:59
6908.13,1702,-0.07,0.19,0.26,1.03,316.93,4/12/2020 23:59
6729.36,1806,0.38,0.15,0.15,0.76,275,4/13/2020 0:59
6698.39,1327,-0.26,0.2,0.24,0.84,261.11,4/13/2020 1:59
6729.06,1655,0.33,0.28,0.31,0.97,459.1,4/13/2020 2:59
6689.48,1314,0.08,0.27,0.29,0.76,353.87,4/13/2020 3:59
6698.93,1345,0.2,0.26,0.27,0.78,347.57,4/13/2020 4:59
6704.58,1281,0.33,0.25,0.26,0.75,315.36,4/13/2020 5:59
6745,1713,0.34,0.3,0.35,0.98,519.65,4/13/2020 6:59
6707.6,1663,-0.05,0.26,0.26,0.94,425.55,4/13/2020 7:59
6715.65,1696,0.1,0.26,0.27,0.94,441.1,4/13/2020 8:59
6694.63,2343,0.09,0.27,0.27,1.65,626.6,4/13/2020 9:59
6733.84,2293,0.4,0.29,0.29,1.31,658.46,4/13/2020 10:59
6797.15,2379,0.51,0.31,0.38,1.53,743.66,4/13/2020 11:59
6702.04,2717,0.63,0.28,0.35,1.64,762.45,4/13/2020 12:59
6624.4,2756,0.58,0.22,0.24,0,612.12,4/13/2020 14:00
6737.65,2453,0.82,0.25,0.26,1.48,621.77,4/13/2020 14:59
6782.36,2708,0.19,0.29,0.35,1.52,788.35,4/13/2020 15:59
6769.04,2415,-0.11,0.26,0.31,1.28,637.2,4/13/2020 16:59
6765,2253,0.6,0.23,0.25,1.33,517.3,4/13/2020 17:59
6764.6,2071,0.04,0.2,0.18,1.24,422.37,4/13/2020 18:59
6795.11,2017,0.5,0.23,0.25,1.22,467.19,4/13/2020 19:59
6827.27,2142,0.53,0.2,0.18,1.32,422.31,4/13/2020 20:59
6844.53,1720,0.41,0.23,0.24,0.96,394.53,4/13/2020 21:59
6893.15,1628,-0.07,0.22,0.21,0.93,362.3,4/13/2020 22:59
6861.25,1429,0.86,0.24,0.21,0.79,336.18,4/13/2020 23:59
6847.58,1751,0.01,0.26,0.26,0.96,463.69,4/14/2020 0:59
6866.24,1373,0.32,0.3,0.32,0.8,414.5,4/14/2020 1:59
6865.69,1539,0.1,0.28,0.26,0.88,427.37,4/14/2020 2:59
6897.64,1658,-0.46,0.29,0.27,0.93,476.33,4/14/2020 3:59
6898.96,1654,-0.17,0.29,0.33,0.98,478.34,4/14/2020 4:59
6897.38,1660,0.03,0.28,0.29,1.08,456.92,4/14/2020 5:59
6885.4,1965,0.45,0.31,0.38,1.17,602.63,4/14/2020 6:59
6837.2,2052,0.15,0.28,0.31,1.21,570.31,4/14/2020 7:59
6795.39,3277,0.17,0.25,0.17,1.8,809.59,4/14/2020 8:59
6867.2,2601,-0.16,0.26,0.2,1.78,677.55,4/14/2020 9:59
6849.06,2607,-0.08,0.25,0.22,1.51,657.45,4/14/2020 10:58
6844.25,2716,0.35,0.26,0.26,1.55,705.46,4/14/2020 11:59
6857.71,3559,0.8,0.24,0.24,2.19,838.05,4/14/2020 12:59
6906.86,3029,0.29,0.28,0.3,1.59,862.39,4/14/2020 13:59
6902,3123,0.22,0.26,0.26,1.91,804.99,4/14/2020 14:59
6920.44,3405,-0.06,0.31,0.36,2.09,1062.94,4/14/2020 15:59
6964.87,3052,0.38,0.31,0.35,2.09,945.51,4/14/2020 16:59
6933.73,2843,-0.15,0.29,0.31,1.59,825.32,4/14/2020 17:58
6921.31,2600,0.53,0.22,0.24,1.5,567.15,4/14/2020 18:59
6927.07,2084,-0.43,0.24,0.25,1.14,490.09,4/14/2020 19:59
6871.31,2101,-0.59,0.26,0.26,1.19,546.71,4/14/2020 20:59
6861.31,1770,0.36,0.24,0.23,0.93,421.59,4/14/2020 21:59
6884.05,1725,0.53,0.25,0.28,0.99,434.52,4/14/2020 22:59
6871.81,1788,0.51,0.28,0.31,1.02,506.58,4/14/2020 23:59
6842.61,1419,0.53,0.26,0.28,0.82,373.94,4/15/2020 0:59
6884.86,1343,0.53,0.22,0.22,0.77,289.54,4/15/2020 2:00
6901.21,1543,-0.15,0.25,0.25,0.91,385.79,4/15/2020 2:59
6913.59,1620,0.08,0.27,0.26,1.2,439.05,4/15/2020 3:59
6901.42,1422,0.35,0.26,0.25,0.83,363.86,4/15/2020 4:59
6917.71,1841,0.66,0.28,0.26,1.06,509.82,4/15/2020 5:59
6894.62,2030,-0.03,0.23,0.2,1.39,463.94,4/15/2020 6:59
6872.87,2498,-0.12,0.22,0.17,1.37,541.15,4/15/2020 7:59
6851.09,2439,0.8,0.18,0.17,1.12,447.69,4/15/2020 8:59
6845.01,2466,0.67,0.25,0.24,1.52,609.93,4/15/2020 9:59
6787.54,2315,0.63,0.24,0.26,1.49,563.74,4/15/2020 10:59
6782.71,2343,0.17,0.21,0.18,0,487.68,4/15/2020 11:59
6715.66,3048,0.37,0.27,0.31,1.77,821.1,4/15/2020 12:59
6734.02,3223,0.58,0.28,0.31,2.33,896.25,4/15/2020 13:59
6725.6,3110,-0.62,0.3,0.35,1.77,946.01,4/15/2020 14:59
6701.46,2839,0.68,0.27,0.29,1.59,756.6,4/15/2020 15:59
6737.78,2593,0.58,0.26,0.29,1.47,682.73,4/15/2020 16:59
6756.36,2845,0.26,0.25,0.27,1.86,717.88,4/15/2020 17:59
6759.49,2402,0.27,0.25,0.26,1.32,593.39,4/15/2020 18:59
6733,2339,0.15,0.25,0.26,1.29,583.64,4/15/2020 19:59
6752.8,2104,0.33,0.22,0.25,1.35,470.53,4/15/2020 20:59
6736.71,1694,-0.05,0.24,0.25,0,398.41,4/15/2020 21:59
6717.02,1822,-0.09,0.25,0.28,1.02,462.87,4/15/2020 22:59
6624.12,1862,0.64,0.25,0.29,1.09,458.93,4/15/2020 23:59
6575.79,1671,-0.08,0.24,0.26,1.03,396.49,4/16/2020 0:59
6629.78,1581,0.36,0.27,0.3,0.9,433.73,4/16/2020 1:59
6645.06,1665,0.05,0.28,0.28,0.95,460.32,4/16/2020 2:59
6658,1676,-0.1,0.23,0.26,1.04,381.24,4/16/2020 3:59
6633.31,1475,0.55,0.25,0.29,0.85,375.98,4/16/2020 4:59
6644.12,1788,0.01,0.28,0.31,1.06,502.12,4/16/2020 5:59
6693,1701,0.43,0.26,0.3,0.98,450.38,4/16/2020 6:59
6885.49,2116,-0.2,0.27,0.3,1.43,567.1,4/16/2020 7:59
7050.01,2470,0.18,0.22,0.23,1.39,539.17,4/16/2020 8:59
7036.28,2331,0.53,0.27,0.28,1.39,640.37,4/16/2020 9:59
6967.6,2407,0.17,0.24,0.18,1.4,583.15,4/16/2020 10:59
7030.44,2330,0.03,0.28,0.29,0,643.77,4/16/2020 11:59
7072.4,2500,0.12,0.27,0.29,1.42,676.4,4/16/2020 12:59
6988.76,2843,0.19,0.26,0.28,1.67,743.8,4/16/2020 13:59
7029.01,2869,0.4,0.28,0.28,1.5,814.62,4/16/2020 14:59
7056.52,3117,0.04,0.29,0.3,2.08,895.88,4/16/2020 15:59
7013.89,3408,0.78,0.35,0.38,1.96,1205.42,4/16/2020 16:59
7014.74,2669,0.01,0.25,0.26,1.53,657.16,4/16/2020 17:59
7019.95,2595,-0.53,0.2,0.2,1.47,524.86,4/16/2020 18:59
7085,2374,0.07,0.24,0.26,1.25,579.68,4/16/2020 19:59
7060.88,2093,0.17,0.23,0.26,1.29,473.29,4/16/2020 20:59
7078.99,1716,0.28,0.23,0.25,1.01,392.6,4/16/2020 21:59
7179.28,1768,0.58,0.24,0.25,1.03,424.36,4/16/2020 22:59
7114.79,1485,0.35,0.22,0.22,0.81,320.07,4/16/2020 23:59
7076.06,1618,0.01,0.24,0.26,0.86,390.28,4/17/2020 0:59
7120.58,1634,0.28,0.28,0.28,0.8,462.57,4/17/2020 1:59
7069.89,1477,0.67,0.24,0.27,0.83,357.25,4/17/2020 2:59
7091.36,1765,-0.15,0.23,0.27,1.12,414.13,4/17/2020 3:59
7051.34,1478,0.06,0.24,0.27,0.92,357.73,4/17/2020 4:59
7076.11,1590,0.21,0.27,0.27,0.9,428.59,4/17/2020 5:59
7059.22,2142,0.41,0.27,0.32,1.18,583.71,4/17/2020 6:59
7059.29,2208,-0.11,0.27,0.32,1.26,595.33,4/17/2020 7:59
7072.5,2218,0.43,0.3,0.36,1.37,658.34,4/17/2020 8:59
7112.1,2187,0.34,0.28,0.32,1.26,619.57,4/17/2020 9:59
7104.94,2147,0.11,0.26,0.29,1.19,563.53,4/17/2020 10:59
7082.39,2380,0.31,0.27,0.29,1.37,653.43,4/17/2020 11:59
7108.39,2617,0.07,0.27,0.31,1.44,707,4/17/2020 12:59
7077.63,2808,0.43,0.24,0.27,1.43,675.05,4/17/2020 13:59
7036.78,2685,0.51,0.26,0.26,1.77,694.64,4/17/2020 14:59
7048.54,2930,0.29,0.25,0.25,1.58,727.36,4/17/2020 15:59
7069,2648,0.5,0.21,0.25,1.48,564.03,4/17/2020 16:59
7049.31,2945,0.15,0.23,0.24,1.77,682.02,4/17/2020 17:59
7042.93,2509,0.16,0.21,0.23,1.4,525.78,4/17/2020 18:59
7073.96,2228,0.36,0.24,0.28,1.39,543.66,4/17/2020 19:59
7058.59,1955,0.24,0.24,0.26,1.17,477.68,4/17/2020 20:59
7050.72,1807,0.03,0.22,0.24,1.01,392.11,4/17/2020 21:59
7055.78,1625,0.33,0.22,0.23,0.94,354.92,4/17/2020 22:58
7037.82,1761,0.25,0.23,0.25,0.96,412.6,4/17/2020 23:59
7077.96,1631,0.5,0.21,0.21,0.97,335.85,4/18/2020 0:59
7080.86,1363,0.44,0.24,0.24,0.79,322.94,4/18/2020 1:59
7096.82,1417,0.22,0.26,0.25,0.81,366.3,4/18/2020 2:59
7101.84,1414,0.34,0.25,0.25,0.8,351.52,4/18/2020 3:59
7092.86,1413,0.44,0.26,0.25,0.82,371.85,4/18/2020 4:59
7111.58,1602,0.29,0.27,0.27,0.91,437.44,4/18/2020 5:59
7100.29,1544,0.15,0.26,0.25,0.87,402.03,4/18/2020 6:59
7102.52,1818,0.35,0.26,0.25,1.07,477.37,4/18/2020 7:58
7096.69,1949,0.31,0.29,0.31,1.24,568.5,4/18/2020 8:59
7098.31,2389,0.31,0.3,0.35,1.34,707.33,4/18/2020 9:59
7089.38,1825,0.41,0.26,0.3,1.04,480.56,4/18/2020 10:59
