BTC_PRICE,COUNT,MEAN,MEDIAN,SUM,Timestamp,CHANGE
9478.69,1389,0.18,0.19,255.06,6/17/2020 0:59,-1
9451.49,1375,0.2,0.24,268.92,6/17/2020 1:59,-1
9437.83,1469,0.15,0.17,225.88,6/17/2020 2:59,-1
9450.06,1377,0.2,0.23,281.74,6/17/2020 3:59,1
9457.28,1556,0.19,0.19,299.4,6/17/2020 4:59,1
9439.55,1589,0.24,0.27,388.97,6/17/2020 5:59,-1
9472.72,1855,0.25,0.3,472.65,6/17/2020 6:58,1
9507.86,1996,0.23,0.26,457.22,6/17/2020 7:59,1
9487.56,1877,0.21,0.25,387.68,6/17/2020 8:59,-1
9470.02,2233,0.24,0.28,526.49,6/17/2020 9:59,-1
9476.45,2165,0.25,0.29,532.88,6/17/2020 10:59,1
9469.31,2439,0.21,0.26,522.49,6/17/2020 11:59,-1
9495.21,2859,0.3,0.29,859.14,6/17/2020 12:59,1
9426.43,2444,0.22,0.25,536.26,6/17/2020 13:59,-1
9403.39,2571,0.24,0.27,606.97,6/17/2020 14:59,-1
9385,2562,0.23,0.25,578.02,6/17/2020 15:59,-1
9362,2499,0.23,0.25,565.42,6/17/2020 16:59,-1
9395,2049,0.24,0.25,488.21,6/17/2020 17:59,1
9394.46,2393,0.23,0.25,539.69,6/17/2020 18:59,-1
9306,2448,0.19,0.18,466.57,6/17/2020 19:59,-1
9370.8,1952,0.19,0.22,373.66,6/17/2020 20:59,1
9407.69,1898,0.2,0.21,378.51,6/17/2020 21:59,1
9432.4,1672,0.24,0.25,396.11,6/17/2020 22:59,1
9455.4,1697,0.22,0.25,379.38,6/17/2020 23:59,1
9429.12,1739,0.21,0.26,372.13,6/18/2020 0:59,-1
9412.47,1566,0.2,0.24,317.65,6/18/2020 1:59,-1
9400,1391,0.24,0.28,333.61,6/18/2020 2:59,-1
9422.46,1316,0.21,0.25,278.19,6/18/2020 3:59,1
9401.94,1427,0.27,0.29,386.8,6/18/2020 4:59,-1
9416.84,1520,0.23,0.25,357.04,6/18/2020 5:59,1
9425.01,1754,0.23,0.26,407.07,6/18/2020 6:59,1
9427.5,2255,0.2,0.21,458.43,6/18/2020 7:59,1
9424.9,2084,0.25,0.29,513.03,6/18/2020 8:59,-1
9406.64,1673,0.23,0.25,388.15,6/18/2020 9:59,-1
9442.55,1943,0.24,0.27,475.97,6/18/2020 10:59,1
9424.51,2478,0.25,0.26,608.83,6/18/2020 12:00,-1
9421.31,2610,0.25,0.3,644.2,6/18/2020 12:59,-1
9398.72,2844,0.24,0.26,683.12,6/18/2020 13:59,-1
9425.42,2402,0.24,0.27,571.48,6/18/2020 14:59,1
9370.71,2518,0.24,0.27,598.44,6/18/2020 15:59,-1
9395.01,2464,0.22,0.27,541.08,6/18/2020 16:59,1
9397.53,2057,0.22,0.25,459.11,6/18/2020 17:59,1
9388.04,2370,0.22,0.24,531.3,6/18/2020 18:59,-1
9391.47,2419,0.26,0.25,626.89,6/18/2020 20:00,1
9345.01,1934,0.24,0.26,472.28,6/18/2020 20:59,-1
9366.16,1761,0.2,0.22,358.11,6/18/2020 21:59,1
9371.32,1412,0.17,0.2,236.32,6/18/2020 23:00,1
9375.65,1427,0.23,0.25,332.61,6/18/2020 23:59,1
9361.22,1514,0.23,0.25,349.28,6/19/2020 0:59,-1
9314.59,1376,0.23,0.25,310.3,6/19/2020 1:59,-1
9258,1572,0.26,0.29,402.25,6/19/2020 2:59,-1
9265.54,1425,0.19,0.2,270.28,6/19/2020 3:59,1
9294,1374,0.22,0.25,303.96,6/19/2020 4:59,1
9309.78,1594,0.22,0.25,345.36,6/19/2020 5:59,1
9294.59,1956,0.24,0.23,472.5,6/19/2020 6:59,-1
9281.86,1959,0.25,0.26,493.38,6/19/2020 7:59,-1
9304.64,1797,0.23,0.25,410.8,6/19/2020 8:59,1
9355.9,2385,0.27,0.26,652.05,6/19/2020 9:59,1
9383.41,2190,0.26,0.26,566.66,6/19/2020 10:59,1
9375.57,2669,0.26,0.25,683.41,6/19/2020 11:59,-1
9377.93,2478,0.27,0.25,676.98,6/19/2020 13:00,1
9378.45,2622,0.25,0.25,645.22,6/19/2020 13:59,1
9358.81,2547,0.28,0.32,709.07,6/19/2020 14:59,-1
9375.43,3240,0.28,0.31,917.51,6/19/2020 15:59,1
9334.46,3031,0.26,0.31,801.43,6/19/2020 16:59,-1
9304.44,2944,0.27,0.31,805.99,6/19/2020 17:59,-1
9316.81,2648,0.18,0.22,469.06,6/19/2020 18:59,1
9301.1,2137,0.23,0.27,485.54,6/19/2020 19:59,-1
9310.8,1979,0.23,0.26,461.22,6/19/2020 20:59,1
9323,1843,0.22,0.25,396.69,6/19/2020 21:59,1
9289.91,1869,0.22,0.24,413.7,6/19/2020 23:00,-1
9300,1513,0.24,0.25,361.19,6/19/2020 23:59,1
9292.61,1667,0.25,0.31,410.48,6/20/2020 0:59,-1
9314.62,1743,0.26,0.31,458.77,6/20/2020 1:59,1
9317.09,1697,0.19,0.26,330.15,6/20/2020 2:59,1
9323.39,1501,0.24,0.27,355.25,6/20/2020 3:59,1
9309.69,1376,0.22,0.26,303.01,6/20/2020 4:59,-1
9298.26,1702,0.25,0.29,429.57,6/20/2020 5:59,-1
9314.16,1558,0.24,0.31,375.05,6/20/2020 6:59,1
9293.61,1927,0.25,0.27,475.22,6/20/2020 7:59,-1
9274.76,2008,0.25,0.26,507.19,6/20/2020 8:59,-1
9281.64,2346,0.31,0.3,722.03,6/20/2020 9:59,1
9286.65,1839,0.27,0.31,505,6/20/2020 10:59,1
9321.55,1776,0.24,0.26,422.98,6/20/2020 11:59,1
9297.19,2068,0.24,0.25,494.86,6/20/2020 12:59,-1
9283.35,2218,0.23,0.28,504.54,6/20/2020 13:59,-1
9277.97,2324,0.23,0.26,532.24,6/20/2020 14:59,-1
9257.59,2149,0.23,0.25,489.12,6/20/2020 15:59,-1
9266.01,2136,0.25,0.28,524.59,6/20/2020 16:59,1
9267.53,2138,0.28,0.3,595.55,6/20/2020 17:59,1
9310,1869,0.2,0.22,374.72,6/20/2020 18:59,1
9287.89,1617,0.24,0.25,383.75,6/20/2020 19:59,-1
9319.62,1521,0.24,0.26,371.59,6/20/2020 20:59,1
9333.51,1518,0.22,0.23,332.14,6/20/2020 21:59,1
9370.39,1359,0.22,0.23,297.24,6/20/2020 22:59,1
9355.74,1277,0.22,0.25,282.55,6/20/2020 23:59,-1
9359.59,1333,0.2,0.25,273.15,6/21/2020 0:59,1
9365.86,1318,0.2,0.23,261.55,6/21/2020 1:59,1
9370.32,1389,0.24,0.26,329.23,6/21/2020 2:59,1
9368.24,1291,0.24,0.27,314.92,6/21/2020 3:59,-1
9370.01,1257,0.22,0.24,270.8,6/21/2020 4:59,1
9386.8,1421,0.22,0.25,306.15,6/21/2020 5:59,1
9373.35,1639,0.24,0.27,393.76,6/21/2020 6:59,-1
9365.4,1820,0.23,0.26,422.48,6/21/2020 7:59,-1
9357.76,1851,0.25,0.26,455.42,6/21/2020 8:59,-1
9363.72,2276,0.31,0.31,704.42,6/21/2020 9:59,1
9349.66,2211,0.28,0.29,627.53,6/21/2020 10:59,-1
9353.39,1725,0.28,0.31,479.17,6/21/2020 11:59,1
9340.38,1927,0.27,0.29,524.08,6/21/2020 12:59,-1
9345.73,2462,0.27,0.26,657.55,6/21/2020 13:59,1
9347.17,2277,0.28,0.29,636.54,6/21/2020 14:59,1
9366.51,2723,0.28,0.33,756.23,6/21/2020 15:59,1
9354.81,2169,0.24,0.25,523.56,6/21/2020 16:59,-1
9337,2188,0.27,0.33,596.77,6/21/2020 17:59,-1
9305.34,2083,0.25,0.3,529.76,6/21/2020 18:59,-1
9340,1817,0.25,0.26,461,6/21/2020 19:59,1
9311.46,2008,0.23,0.23,456.05,6/21/2020 20:59,-1
9326.38,1490,0.23,0.26,345.93,6/21/2020 21:59,1
9300,1527,0.23,0.25,353.62,6/21/2020 22:59,-1
9286.14,1693,0.23,0.25,392.81,6/21/2020 23:59,-1
9317.37,1399,0.21,0.21,291.5,6/22/2020 0:59,1
9377.92,2286,0.24,0.25,546.7,6/22/2020 1:59,1
9377.47,1663,0.25,0.25,414.46,6/22/2020 2:59,-1
9375.85,1582,0.26,0.25,408.17,6/22/2020 3:59,-1
9401.61,1594,0.28,0.28,439.93,6/22/2020 4:59,1
9412.5,1835,0.25,0.26,464.67,6/22/2020 6:00,1
9409.31,1818,0.25,0.27,458.82,6/22/2020 6:59,-1
9415.72,2150,0.24,0.26,524.2,6/22/2020 7:59,1
9429.13,2282,0.24,0.25,551.73,6/22/2020 8:59,1
9414.23,2098,0.28,0.31,595.42,6/22/2020 9:59,-1
9430.82,2391,0.28,0.29,669.81,6/22/2020 10:59,1
9455.69,2333,0.23,0.25,539.53,6/22/2020 11:59,1
9493.79,2653,0.26,0.27,699.22,6/22/2020 12:59,1
9467.68,2547,0.27,0.29,695.89,6/22/2020 13:59,-1
9461.44,2607,0.24,0.26,635.24,6/22/2020 14:59,-1
9489.99,2949,0.27,0.29,805.87,6/22/2020 15:59,1
9594.07,2724,0.25,0.26,692.78,6/22/2020 16:59,1
9595.85,3541,0.22,0.25,784.98,6/22/2020 17:59,1
9583,3230,0.24,0.25,777.09,6/22/2020 19:00,-1
9565,2682,0.22,0.24,578.59,6/22/2020 19:59,-1
9645.25,2528,0.24,0.25,594.75,6/22/2020 20:59,1
9690,2471,0.23,0.25,567.44,6/22/2020 21:59,1
9679.74,2311,0.2,0.22,473.13,6/22/2020 22:59,-1
9689.29,2067,0.2,0.24,420.11,6/22/2020 23:59,1
9661.53,2105,0.21,0.23,432.95,6/23/2020 0:59,-1
9633.95,2109,0.23,0.25,492.92,6/23/2020 1:59,-1
9640,1848,0.24,0.25,436.17,6/23/2020 2:59,1
9651.45,1751,0.19,0.23,334.03,6/23/2020 3:59,1
9624.98,2038,0.21,0.21,426.13,6/23/2020 4:59,-1
9617.38,2318,0.24,0.25,563.11,6/23/2020 5:59,-1
9626.01,2259,0.22,0.25,486.13,6/23/2020 6:59,1
9660.95,2256,0.23,0.25,523.35,6/23/2020 7:59,1
9609.98,2363,0.27,0.26,637.68,6/23/2020 8:59,-1
9603.36,2397,0.23,0.24,545.66,6/23/2020 9:59,-1
9586.42,2546,0.27,0.27,687.56,6/23/2020 10:59,-1
9632.3,2703,0.27,0.26,740.95,6/23/2020 11:59,1
9632.37,2701,0.26,0.26,696.66,6/23/2020 12:59,1
9640.22,2858,0.22,0.25,623.74,6/23/2020 13:59,1
9644.55,3218,0.25,0.26,818.92,6/23/2020 14:59,1
9690.3,2744,0.25,0.26,688.91,6/23/2020 15:59,1
9658.99,3112,0.27,0.3,848.05,6/23/2020 16:59,-1
9665.01,2855,0.24,0.29,687.55,6/23/2020 17:59,1
9655.59,2258,0.26,0.26,581.2,6/23/2020 18:59,-1
9643.49,2010,0.25,0.26,512.35,6/23/2020 19:59,-1
9629.24,2134,0.25,0.26,522.96,6/23/2020 20:59,-1
9646.98,2112,0.25,0.26,537.05,6/23/2020 21:59,1
9608.12,2083,0.24,0.27,500.73,6/23/2020 22:59,-1
9623.46,1681,0.24,0.27,410.1,6/23/2020 23:59,1
9624.49,1728,0.27,0.28,458.78,6/24/2020 0:59,1
9645.02,2007,0.24,0.27,474.57,6/24/2020 1:59,1
9655.01,1780,0.27,0.27,482.55,6/24/2020 2:59,1
9642.34,2193,0.28,0.25,610.44,6/24/2020 3:59,-1
9650.01,1731,0.29,0.31,503.37,6/24/2020 4:59,1
9638.06,1751,0.27,0.27,468.86,6/24/2020 5:59,-1
9651.33,1916,0.25,0.27,488.4,6/24/2020 6:59,1
9495.81,2289,0.27,0.27,606.68,6/24/2020 7:59,-1
9515.18,2279,0.25,0.27,577.26,6/24/2020 8:58,1
9519.29,2552,0.28,0.27,705.07,6/24/2020 9:59,1
9363.51,2972,0.22,0.23,649.17,6/24/2020 10:59,-1
9312.19,2814,0.28,0.35,795.86,6/24/2020 11:59,-1
9375.01,2627,0.28,0.31,727.37,6/24/2020 12:59,1
9337.34,2624,0.26,0.3,684.14,6/24/2020 13:59,-1
9280.57,2811,0.24,0.27,682.27,6/24/2020 15:00,-1
9242,3191,0.27,0.32,854.6,6/24/2020 15:59,-1
9291.45,2212,0.25,0.3,563.58,6/24/2020 16:59,1
9295,1976,0.24,0.26,467.22,6/24/2020 17:59,1
9304.41,2372,0.18,0.21,428.77,6/24/2020 18:59,1
9292.5,1895,0.22,0.23,422.7,6/24/2020 19:59,-1
9285.61,1959,0.21,0.21,406.17,6/24/2020 20:59,-1
9262,1854,0.23,0.25,417.91,6/24/2020 21:59,-1
9288.87,1584,0.19,0.2,306.48,6/24/2020 22:59,1
9291.07,1636,0.22,0.24,366.18,6/24/2020 23:59,1
9256.22,1543,0.21,0.22,323.45,6/25/2020 0:59,-1
9275,1605,0.25,0.27,397.49,6/25/2020 1:58,1
9242.31,1757,0.25,0.25,430.86,6/25/2020 2:59,-1
9082.33,1784,0.21,0.22,378.24,6/25/2020 3:59,-1
9105.1,1425,0.24,0.25,335.48,6/25/2020 4:59,1
9167.3,1523,0.22,0.25,335.94,6/25/2020 5:59,1
9176.14,1919,0.24,0.25,451.6,6/25/2020 6:59,1
9162.92,2052,0.23,0.25,469.14,6/25/2020 8:00,-1
9290.55,1957,0.24,0.27,471.36,6/25/2020 8:59,1
9243.99,2274,0.29,0.31,670.62,6/25/2020 9:59,-1
9264.05,2151,0.27,0.28,582.76,6/25/2020 10:59,1
9250.01,2318,0.27,0.26,627.61,6/25/2020 11:59,-1
9175.78,2069,0.25,0.26,514.41,6/25/2020 12:59,-1
9187.08,2490,0.26,0.26,657.43,6/25/2020 13:59,1
9246.6,2298,0.24,0.25,540.05,6/25/2020 14:59,1
9227.98,1971,0.24,0.25,468.7,6/25/2020 16:00,-1
9285.97,2499,0.26,0.28,651.79,6/25/2020 16:59,1
9276.05,1814,0.23,0.26,418.1,6/25/2020 17:59,-1
9248.05,2037,0.19,0.2,383.46,6/25/2020 18:59,-1
9282.09,1732,0.19,0.23,337.02,6/25/2020 19:59,1
9274,2582,0.17,0.18,433.16,6/25/2020 20:59,-1
9301.95,2017,0.17,0.18,336.27,6/25/2020 21:59,1
9254.51,1880,0.18,0.2,335.97,6/25/2020 22:59,-1
9243.53,1819,0.16,0.17,296.11,6/25/2020 23:59,-1
9277.45,1712,0.17,0.2,289.1,6/26/2020 0:59,1
9242.17,1628,0.21,0.25,340.97,6/26/2020 1:59,-1
9250.76,1666,0.24,0.26,396.69,6/26/2020 2:59,1
9235.4,1543,0.21,0.25,316.72,6/26/2020 3:59,-1
9248.48,1569,0.21,0.25,337.16,6/26/2020 4:59,1
9204.63,1574,0.23,0.25,362.91,6/26/2020 5:59,-1
9200.97,1694,0.25,0.27,426.72,6/26/2020 6:59,-1
9101.61,2285,0.23,0.24,522.84,6/26/2020 7:59,-1
9122.14,2016,0.26,0.27,526.49,6/26/2020 9:00,1
9202.79,2575,0.28,0.29,722.06,6/26/2020 9:59,1
9206.56,2168,0.29,0.28,618.98,6/26/2020 10:59,1
9171.75,1983,0.26,0.24,509.41,6/26/2020 11:59,-1
9203.49,2185,0.27,0.3,594.55,6/26/2020 12:59,1
9142.28,2962,0.4,0.38,1183.03,6/26/2020 13:59,-1
9078.25,2402,0.3,0.28,718.45,6/26/2020 14:59,-1
9138.99,3015,0.13,0.21,397.96,6/26/2020 15:59,1
9147.73,1980,0.32,0.48,631.13,6/26/2020 16:59,1
9147.6,2851,0.22,0.26,629.18,6/26/2020 17:59,-1
9136.03,2367,0.24,0.26,558.81,6/26/2020 18:59,-1
9164.36,2141,0.23,0.25,501.87,6/26/2020 19:59,1
9192.28,2209,0.23,0.25,507.48,6/26/2020 20:59,1
9171.68,1949,0.23,0.25,441.34,6/26/2020 21:59,-1
9165.85,1682,0.28,0.29,476.4,6/26/2020 22:59,-1
9156.61,1656,0.27,0.26,443.05,6/26/2020 23:59,-1
9134.52,2068,0.25,0.28,524.92,6/27/2020 0:59,-1
9140.69,1781,0.24,0.25,419.16,6/27/2020 1:59,1
9133,1896,0.26,0.27,492.19,6/27/2020 2:59,-1
9150.01,1643,0.27,0.3,445.94,6/27/2020 3:59,1
9150,1744,0.28,0.26,488.69,6/27/2020 4:59,-1
9158.61,1821,0.3,0.32,542.45,6/27/2020 5:59,1
9172.11,1856,0.29,0.33,541.25,6/27/2020 6:59,1
9165.99,2243,0.32,0.36,712.37,6/27/2020 7:59,-1
9151.38,2099,0.27,0.28,566.23,6/27/2020 8:59,-1
9135.04,2424,0.31,0.31,757.21,6/27/2020 9:59,-1
9133.57,2377,0.34,0.37,798.33,6/27/2020 10:59,-1
9152.53,2398,0.29,0.3,686.85,6/27/2020 12:00,1
9152.69,2479,0.26,0.25,652.25,6/27/2020 12:59,1
9147.5,2412,0.25,0.25,612.36,6/27/2020 13:59,-1
9140.4,2989,0.35,0.38,1046.18,6/27/2020 14:59,-1
9124.53,2529,0.32,0.32,802.76,6/27/2020 15:59,-1
9090.45,2259,0.28,0.29,629.16,6/27/2020 16:59,-1
9073.1,2338,0.27,0.25,621.8,6/27/2020 17:59,-1
9082.01,2080,0.24,0.25,499.7,6/27/2020 18:59,1
8941.85,2381,0.22,0.23,512.28,6/27/2020 19:59,-1
8946.25,1863,0.22,0.25,409.07,6/27/2020 20:59,1
9055.41,1798,0.22,0.22,399,6/27/2020 21:59,1
8964.05,1571,0.24,0.25,370.44,6/27/2020 22:59,-1
9004.21,1432,0.23,0.25,332.3,6/27/2020 23:59,1
8970.62,1749,0.21,0.21,361.18,6/28/2020 0:59,-1
8964.83,1555,0.2,0.23,314.36,6/28/2020 1:59,-1
8974.83,1585,0.24,0.29,374.66,6/28/2020 2:59,1
8967.64,1497,0.24,0.25,358.39,6/28/2020 3:59,-1
8960.63,1561,0.28,0.33,431.1,6/28/2020 4:59,-1
8956.98,1644,0.22,0.25,364.87,6/28/2020 5:59,-1
9003.69,1715,0.26,0.3,448.44,6/28/2020 6:59,1
9017.42,2558,0.24,0.22,616.82,6/28/2020 8:00,1
9044.21,2125,0.23,0.23,490.02,6/28/2020 8:59,1
9064.73,2276,0.31,0.31,715.88,6/28/2020 9:59,1
9047.96,2288,0.31,0.33,708.9,6/28/2020 10:59,-1
9040.63,2116,0.29,0.36,615.79,6/28/2020 11:59,-1
9047.76,2160,0.24,0.25,528.24,6/28/2020 12:59,1
9050,2332,0.25,0.29,584.11,6/28/2020 13:59,1
9155.74,2064,0.25,0.25,516.48,6/28/2020 14:59,1
9156.56,2603,0.44,0.45,1137.54,6/28/2020 15:59,1
9143.44,2531,0.32,0.33,800.5,6/28/2020 16:59,-1
9150.16,2403,0.29,0.28,692.79,6/28/2020 17:59,1
9150.28,2298,0.29,0.29,667.92,6/28/2020 19:00,1
9109.11,2024,0.3,0.3,600.14,6/28/2020 19:59,-1
9109.86,1782,0.26,0.26,458.17,6/28/2020 20:59,1
9121.99,1707,0.26,0.28,439.23,6/28/2020 21:59,1
9099.08,1658,0.27,0.3,440.49,6/28/2020 23:00,-1
9128.53,1626,0.27,0.26,440.97,6/28/2020 23:59,1
9116.62,1502,0.27,0.29,400.5,6/29/2020 0:59,-1
9132.78,1879,0.32,0.38,601.35,6/29/2020 1:59,1
9119.96,1421,0.26,0.27,367.56,6/29/2020 2:59,-1
9092,1355,0.28,0.3,376.01,6/29/2020 3:59,-1
9105.02,1549,0.32,0.34,500.04,6/29/2020 4:59,1
9103.38,1607,0.26,0.26,419.87,6/29/2020 5:59,-1
9071.82,1911,0.21,0.22,398.81,6/29/2020 6:59,-1
9082.76,2353,0.23,0.27,538.91,6/29/2020 7:59,1
9081.91,1975,0.26,0.25,518.44,6/29/2020 8:59,-1
9126.79,2140,0.3,0.32,632.56,6/29/2020 9:59,1
9104.1,1966,0.26,0.27,516.89,6/29/2020 10:59,-1
9083.21,1986,0.28,0.3,548.46,6/29/2020 11:59,-1
9097.05,2983,0.43,0.4,1286.82,6/29/2020 12:59,1
9036.36,2766,0.34,0.37,942.36,6/29/2020 13:59,-1
9059.08,3267,0.35,0.37,1135.76,6/29/2020 14:59,1
9127.13,2684,0.31,0.3,823.52,6/29/2020 15:59,1
9114.65,2578,0.25,0.25,644.99,6/29/2020 16:59,-1
9147.75,2437,0.3,0.32,721.32,6/29/2020 17:59,1
9138.64,2363,0.28,0.33,655.12,6/29/2020 18:59,-1
9150.41,2425,0.3,0.34,725.89,6/29/2020 19:59,1
9179.48,2216,0.26,0.28,574.75,6/29/2020 20:59,1
9208.99,2261,0.24,0.26,536.78,6/29/2020 21:59,1
9183.95,1975,0.25,0.26,497.17,6/29/2020 23:00,-1
9184.27,1849,0.28,0.29,521.26,6/29/2020 23:59,1
9176.34,1682,0.25,0.25,423.41,6/30/2020 0:59,-1
9200.99,3011,0.22,0.21,671.89,6/30/2020 1:59,1
9179.53,1992,0.28,0.24,548.33,6/30/2020 2:59,-1
9160.55,2365,0.23,0.14,540.3,6/30/2020 3:59,-1
9156.24,2839,0.22,0.13,614.12,6/30/2020 4:59,-1
9121.87,3145,0.22,0.13,685.81,6/30/2020 5:59,-1
9142.73,2743,0.26,0.22,723.73,6/30/2020 6:59,1
9137.27,2679,0.28,0.28,742.36,6/30/2020 7:59,-1
9128.88,2030,0.26,0.25,534.78,6/30/2020 9:00,-1
9162.5,2577,0.29,0.29,750.69,6/30/2020 9:59,1
9146.38,2784,0.28,0.26,766.76,6/30/2020 10:59,-1
9146.97,2659,0.29,0.29,767.05,6/30/2020 11:59,1
9115.02,2748,0.28,0.27,769.81,6/30/2020 12:59,-1
9128.75,2815,0.24,0.28,687.74,6/30/2020 13:59,1
9181.74,3679,0.36,0.36,1336.34,6/30/2020 14:59,1
9164.28,3196,0.28,0.29,881.83,6/30/2020 15:59,-1
9172.38,2745,0.22,0.25,602.96,6/30/2020 16:59,1
9143.12,2656,0.23,0.24,607.95,6/30/2020 17:59,-1
9126.38,2915,0.25,0.26,720.85,6/30/2020 18:59,-1
9135.38,2467,0.26,0.25,636.24,6/30/2020 19:59,1
9148.62,2168,0.24,0.22,511.7,6/30/2020 20:59,1
9163.32,1938,0.2,0.23,389.15,6/30/2020 21:59,1
9129.75,1850,0.21,0.25,392.51,6/30/2020 22:59,-1
9135.2,2282,0.25,0.27,561.63,6/30/2020 23:59,1
9122.85,2215,0.22,0.25,495.99,7/1/2020 0:59,-1
9123.55,1891,0.24,0.24,450.37,7/1/2020 1:59,1
9132.97,1760,0.21,0.21,366.92,7/1/2020 2:59,1
9136.11,1595,0.24,0.26,390.47,7/1/2020 3:59,1
9148.54,1661,0.24,0.26,406.6,7/1/2020 4:59,1
9143.01,1788,0.29,0.3,525.12,7/1/2020 5:59,-1
9135.11,1589,0.24,0.26,381.59,7/1/2020 6:59,-1
9133.17,1743,0.28,0.27,482.47,7/1/2020 7:59,-1
9169.37,1872,0.22,0.25,418.83,7/1/2020 8:59,1
9164.81,2379,0.24,0.26,562.89,7/1/2020 9:59,-1
9149,2680,0.26,0.27,696.27,7/1/2020 10:59,-1
9159.97,2188,0.25,0.25,546.92,7/1/2020 11:59,1
9163.99,2420,0.26,0.29,624.9,7/1/2020 12:59,1
9212.65,2152,0.24,0.25,508.1,7/1/2020 13:59,1
9224.83,2346,0.27,0.29,634.17,7/1/2020 14:59,1
9269.99,2431,0.26,0.29,641.58,7/1/2020 16:00,1
9287.8,2448,0.27,0.29,671.9,7/1/2020 17:00,1
9287.38,2165,0.24,0.25,510.53,7/1/2020 17:59,-1
9256.92,2136,0.2,0.21,416.82,7/1/2020 18:59,-1
9245.01,2007,0.23,0.24,456.27,7/1/2020 19:59,-1
9238.18,2032,0.19,0.21,386.24,7/1/2020 20:59,-1
9242.4,1971,0.23,0.24,455.71,7/1/2020 21:59,1
9246.15,1696,0.19,0.21,327.6,7/1/2020 22:59,1
9236.65,1379,0.21,0.23,288.42,7/1/2020 23:59,-1
9231.3,1518,0.24,0.26,364.04,7/2/2020 0:59,-1
9245,1662,0.24,0.27,403.24,7/2/2020 1:59,1
9244.02,1582,0.29,0.32,460.74,7/2/2020 2:59,-1
9239.12,1682,0.27,0.32,453.77,7/2/2020 3:59,-1
9239.43,1856,0.28,0.27,524.95,7/2/2020 4:59,1
9210.84,2012,0.3,0.32,607.72,7/2/2020 5:59,-1
9204.21,1761,0.24,0.25,431.18,7/2/2020 6:59,-1
9209,2084,0.25,0.27,524.4,7/2/2020 7:59,1
9211.65,1990,0.28,0.29,561.3,7/2/2020 8:59,1
9211.23,1986,0.26,0.27,519.18,7/2/2020 9:59,-1
9205.14,2196,0.27,0.31,587.2,7/2/2020 10:59,-1
9196.31,2227,0.26,0.27,572.59,7/2/2020 11:59,-1
9244.82,1692,0.26,0.28,432.87,7/2/2020 12:59,1
9249.52,3670,0.18,0.1,678.17,7/2/2020 13:59,1
9194.81,2291,0.26,0.28,585.91,7/2/2020 14:59,-1
9042.29,2794,0.2,0.2,547.33,7/2/2020 15:59,-1
9036.23,2593,0.16,0.18,422.62,7/2/2020 16:59,-1
9067.94,3241,0.15,0.13,492.41,7/2/2020 17:59,1
9069.11,2624,0.16,0.16,415.32,7/2/2020 18:59,1
9053.28,2258,0.18,0.19,413.9,7/2/2020 19:59,-1
9083.17,1964,0.19,0.19,372.2,7/2/2020 20:59,1
9128.55,1479,0.19,0.19,282.66,7/2/2020 21:59,1
9104.98,1777,0.15,0.18,271.61,7/2/2020 22:59,-1
9091.53,2154,0.14,0.12,306.06,7/2/2020 23:59,-1
9098.1,1935,0.22,0.24,416.36,7/3/2020 0:59,1
9109.27,1898,0.17,0.18,330.98,7/3/2020 1:59,1
9097.05,1805,0.21,0.24,379.16,7/3/2020 2:59,-1
9091.29,1909,0.2,0.2,382,7/3/2020 3:59,-1
9093.86,1840,0.24,0.24,438.5,7/3/2020 4:59,1
9109.52,1563,0.21,0.24,332.75,7/3/2020 5:59,1
9093.13,1633,0.21,0.22,348.58,7/3/2020 6:59,-1
9104.96,1913,0.25,0.26,487.47,7/3/2020 7:59,1
9099.88,1850,0.27,0.28,506.99,7/3/2020 8:59,-1
9078.45,2404,0.21,0.23,508.01,7/3/2020 9:59,-1
9081.04,2277,0.22,0.24,490.17,7/3/2020 10:59,1
9098.71,2484,0.28,0.26,690.62,7/3/2020 11:59,1
9112.82,2537,0.21,0.23,541.34,7/3/2020 12:59,1
9091.72,2703,0.27,0.28,733.37,7/3/2020 13:59,-1
9086.38,2462,0.26,0.25,650.01,7/3/2020 14:59,-1
9102.21,2458,0.22,0.24,547.41,7/3/2020 15:59,1
9093.17,3081,0.32,0.28,983.82,7/3/2020 16:59,-1
9089.01,2925,0.3,0.25,872.65,7/3/2020 18:00,-1
9079.19,2625,0.29,0.28,765.24,7/3/2020 18:59,-1
9089.76,2244,0.29,0.26,646.31,7/3/2020 19:59,1
9092.99,1901,0.26,0.25,493.23,7/3/2020 20:59,1
9100.22,1745,0.26,0.25,451.81,7/3/2020 21:59,1
9086.02,1685,0.25,0.24,412.95,7/3/2020 22:59,-1
9065.36,1672,0.25,0.25,426.32,7/3/2020 23:59,-1
9072.47,1520,0.29,0.25,434.64,7/4/2020 0:59,1
9073.32,1457,0.28,0.25,401.56,7/4/2020 1:59,1
9084.49,1597,0.29,0.29,463.08,7/4/2020 2:59,1
9084.2,1699,0.26,0.26,441.15,7/4/2020 3:58,-1
9083.28,1818,0.3,0.31,538.31,7/4/2020 4:59,-1
9091.26,1720,0.34,0.35,592.83,7/4/2020 5:59,1
9079.04,1946,0.31,0.32,596.03,7/4/2020 6:59,-1
9073.74,2244,0.28,0.27,634.91,7/4/2020 7:59,-1
9077.25,2275,0.31,0.28,708.2,7/4/2020 8:59,1
9075.35,1989,0.32,0.34,642.24,7/4/2020 9:59,-1
